Gene Probeset Intensity
11826 1416203_at 323.77
14555 1416204_at 232.31
12091 1416205_at 306.2
20469 1416206_at 265.57
66826 1416207_at 493.66
59025 1416208_at 610.14
14661 1416209_at 855.69
102462 1416210_at 952.94
19242 1416211_a_at 392.71
17149 1416212_at 1225.03
20932 1416213_x_at 588.2
17217 1416214_at 249.57
53334 1416215_at 382.57
19707 1416216_at 203
NA 1416217_a_at 9277.74
NA 1416218_x_at 204.4
19921 1416219_at 6016.03
69019 1416220_at 2069
14314 1416221_at 338.86
18194 1416222_at 454.69
79566 1416223_at 253.94
22642 1416224_at 190.6
11522 1416225_at 6221.6
11867 1416226_at 645.74
NA 1416227_at 160.74
23988 1416228_at 1093.49
54391 1416229_at 418.83
54391 1416230_at 443.37
234729 1416231_at 123.66
50913 1416232_at 61.6
54709 1416233_at 2330.86
98238 1416234_at 630.14
98238 1416235_at 273.17
14012 1416236_a_at 95.6
14012 1416237_at 87.4
21846 1416238_at 178.23
11898 1416239_at 167.17
19177 1416240_at 2685.91
110379 1416241_at 704.49
67455 1416242_at 168.03
NA 1416243_a_at 4385.57
12785 1416244_a_at 3278.8
66077 1416245_at 1651.97
12721 1416246_a_at 245.83
53598 1416247_at 1272.77
192185 1416248_at 894.34
192185 1416249_at 527.29
12227 1416250_at 427.74
17219 1416251_at 289.83
106504 1416252_at 435.6
NA 1416253_at 479.91
80743 1416254_a_at 245.06
14612 1416255_at 119.37
22154 1416256_a_at 916.83
12334 1416257_at 457.69
21877 1416258_at 117.49
103737 1416259_at 263.46
56440 1416260_a_at 736.09
67226 1416261_at 273.17
67226 1416262_at 277.97
56325 1416263_at 100.71
56325 1416264_at 152.43
23830 1416265_at 126.29
18610 1416266_at 87.4
56367 1416267_at 603.03
23872 1416268_at 505.8
57423 1416269_at 2429.63
67710 1416270_at 1578.94
64058 1416271_at 153.26
56692 1416272_at 1125.91
21928 1416273_at 174.29
83429 1416274_at 138.34
171429 1416275_at 124.49
20102 1416276_a_at 7337.26
56040 1416277_a_at 7906.46
NA 1416278_a_at 1910.26
11764 1416279_at 345.34
50995 1416280_at 904.11
66840 1416281_at 668.03
19182 1416282_at 1424.51
14450 1416283_at 292.89
68611 1416284_at 561.11
66377 1416285_at 1816.06
19736 1416286_at 624.43
19736 1416287_at 356.37
15502 1416288_at 3107.46
18822 1416289_at 181.46
23996 1416290_a_at 1422.51
23996 1416291_at 665.43
11757 1416292_at 4990.6
18028 1416293_at 128.94
NA 1416294_at 398.2
16186 1416295_a_at 179.09
16186 1416296_at 192.97
18489 1416297_s_at 99.69
17395 1416298_at 98.69
20419 1416299_at 99.69
18674 1416300_a_at 4773.83
13591 1416301_a_at 256.77
13591 1416302_at 320.11
56722 1416303_at 661.54
56722 1416304_at 379.11
98402 1416305_at 121.8
23844 1416306_at 68.8
11767 1416307_at 265.57
22235 1416308_at 676.63
108907 1416309_at 102.69
108907 1416310_at 68.8
NA 1416311_s_at 156.71
104458 1416312_at 641.29
56772 1416313_at 232.31
56772 1416314_at 87.4
105501 1416315_at 2895.4
26458 1416316_at 83.06
70527 1416317_a_at 272.46
66222 1416318_at 200.77
11534 1416319_at 840.4
317717 1416320_at 325.89
116847 1416321_s_at 262.66
116847 1416322_at 156.71
66989 1416323_at 177.51
66989 1416324_s_at 136.57
11571 1416325_at 55.83
12925 1416326_at 377.51
66155 1416327_at 1502.31
11974 1416328_a_at 1702.8
20430 1416329_at 636.83
12520 1416330_at 3884.06
18023 1416331_a_at 528.09
12696 1416332_at 521.29
13449 1416333_at 103.63
80707 1416334_at 205.97
17319 1416335_at 1267.89
20641 1416336_s_at 690.2
67530 1416337_at 1175.2
20405 1416338_at 255.34
19089 1416339_a_at 648
17159 1416340_a_at 564.11
20021 1416341_at 592.94
21923 1416342_at 128.94
16784 1416343_a_at 869.4
16784 1416344_at 1434.34
30058 1416345_at 609.37
30058 1416346_at 344
17283 1416347_at 270.06
17283 1416348_at 150.8
94065 1416349_at 454.69
118445 1416350_at 167.17
26395 1416351_at 618.91
106529 1416352_s_at 1349.43
22260 1416353_at 449.03
19655 1416354_at 301.2
19655 1416355_at 80.94
105446 1416356_at 350.46
84004 1416357_a_at 156.71
68294 1416358_at 161.6
170625 1416359_at 251.74
170625 1416360_at 138.34
13426 1416361_a_at 122.71
14228 1416362_a_at 610.14
NA 1416363_at 136.57
15516 1416364_at 2467.11
15516 1416365_at 3653.77
NA 1416366_at 2665.23
66117 1416367_at 482.09
14860 1416368_at 862.29
66631 1416369_at 557.51
22697 1416370_at 212.26
11815 1416371_at 242.69
19210 1416372_at 494.97
18041 1416373_at 991.37
55946 1416374_at 367.29
55946 1416375_at 192.17
69071 1416376_at 277.29
50996 1416377_at 207.54
59047 1416378_at 292.89
55991 1416379_at 151.57
17454 1416380_at 130.57
54683 1416381_a_at 1078.86
13032 1416382_at 708.29
18563 1416383_a_at 521.29
59042 1416384_a_at 1281.2
17113 1416385_a_at 1485.71
17113 1416386_a_at 821.63
117150 1416387_at 374.49
117150 1416388_at 180.69
105670 1416389_a_at 315.06
105670 1416390_at 128.94
71799 1416391_at 124.49
11984 1416392_a_at 3072.4
14791 1416393_at 1257.69
12017 1416394_at 926.77
14923 1416395_at 478.63
69150 1416396_at 117.49
80889 1416397_at 119.37
80889 1416398_at 75.66
15369 1416399_a_at 745.91
66194 1416400_at 275.91
12521 1416401_at 600.86
56199 1416402_at 195.31
56199 1416403_at 174.29
20055 1416404_s_at 4568.49
12111 1416405_at 1046.23
18611 1416406_at 243.57
18611 1416407_at 394.69
11430 1416408_at 621.37
11430 1416409_at 395.34
18476 1416410_at 316.37
14863 1416411_at 1498.57
